university_id;program_id;course_start_date;students_number;university_name;university_created_date;program_title;program_category;faculty_id;faculty_info
282;174;24/10/2025;909;Ross, Walker and Gordon;28/01/2022;Licenciatura em Direito Civil Aplicada;Humanas;75; Escola Superior de Engenharia e Arquitetura do Amanhã 
382;21;13/09/2022;397;Duran, Carroll and Avila;19/05/2023;MBA em Agronegócio e Inovação;Negócios;30; Faculdade de Gastronomia Pioneiros 
120;65;13/01/2020;3821;Howard, Ford and Brooks;17/11/2025;Especialização em Enfermagem Estratégica;Saúde;;
500;485;24/08/2025;1766;Garza, Donaldson and Henderson;22/03/2024;Análise de Nuvem Moderna;Tecnologia;;
190;686;02/03/2020;2447;Payne-Nelson;21/12/2024;Especialização em Radiologia Moderna;Saúde;;
315;179;14/05/2024;4253;Strong-George;22/07/2024;Comunicação de Animação;Artes e Design;;
430;379;02/01/2026;2660;Webb, Wade and Walker;25/11/2021;Ciências de Letras Estratégica;Humanas;;
352;821;15/09/2021;3218;Scott LLC;15/04/2023;Desenvolvimento de Nuvem Sustentável;Tecnologia;;
46;491;31/07/2024;1898;Oliver-Moon;17/12/2025;Logística de Inovação;Negócios;;
183;593;21/04/2022;2476;Mccarthy Group;21/12/2022;Estudos de Relações Internacionais Sustentável;Humanas;43; Instituto Superior de Comunicação e Marketing Horizonte 
183;593;21/04/2022;2476;Mccarthy Group;21/12/2022;Estudos de Relações Internacionais Sustentável;Humanas;57; Escola Superior de Ciências Médicas Horizonte 
306;296;08/12/2025;2324;Kelley-Ortiz;21/07/2022;Consultoria em Comércio Exterior Moderna;Negócios;178; Escola Superior de Gestão e Negócios Saber Vivo 
140;84;23/04/2022;110;Crawford and Sons;01/04/2023;Tecnologia em Nutrição Integrada;Saúde;;
311;601;04/02/2021;1527;Beasley, Gilmore and Cole;04/01/2023;Engenharia de TI;Tecnologia;58; Instituto Superior de Gastronomia Vanguarda 
150;789;22/07/2022;1183;Guzman and Sons;26/07/2023;Licenciatura em Sociologia Avançada;Humanas;;
162;907;05/12/2024;893;Stanley-Phillips;20/10/2021;Estudos de História Contemporânea Moderna;Humanas;176; Faculdade de Música Integração 
87;143;03/02/2024;4135;Dunn-Young;28/01/2023;Especialização em Enfermagem Avançada;Saúde;13; Faculdade de Engenharia e Arquitetura Vanguarda 
87;143;03/02/2024;4135;Dunn-Young;28/01/2023;Especialização em Enfermagem Avançada;Saúde;116; Instituto Superior de Engenharia e Arquitetura do Amanhã 
160;572;07/03/2020;4164;Cook and Sons;06/12/2021;Design de Animação Estratégica;Artes e Design;;
18;467;30/04/2023;3769;Graham and Sons;06/03/2024;Produção de Fotografia e Inovação;Artes e Design;84; Centro de Estudos de Astronomia Inovação 
18;467;30/04/2023;3769;Graham and Sons;06/03/2024;Produção de Fotografia e Inovação;Artes e Design;148; Instituto Superior de Gestão e Negócios Progresso 
9;930;31/01/2020;770;Holland Group;29/01/2023;Consultoria em Inovação Sustentável;Negócios;79; Faculdade de Psicologia Aplicada Tradição 
337;339;17/07/2023;458;Rice LLC;22/02/2023;Análise de TI;Tecnologia;;
98;855;07/10/2023;138;Morrison, Duran and Smith;07/07/2024;Licenciatura em Direito Civil Avançada;Humanas;;
369;157;24/08/2021;1687;Rhodes-Ryan;10/10/2021;MBA em Comércio Exterior Aplicada;Negócios;49; Escola Superior de Ciências Humanas Horizonte 
258;301;03/07/2025;3378;Obrien PLC;26/08/2021;Licenciatura em Direito Civil;Humanas;;
395;118;08/01/2022;3042;Flores, Wright and Franklin;09/07/2024;Tecnologia em Enfermagem;Saúde;34; Centro de Estudos de Gestão e Negócios Inovação 
28;921;07/01/2022;1971;Trevino-Pham;09/02/2026;Especialização em Biomedicina Digital;Saúde;;
327;479;28/05/2020;577;Smith Inc;04/02/2024;Consultoria em Finanças;Negócios;111; Escola Superior de Ciências Médicas Progresso 
345;848;09/06/2021;4769;Ryan-Hartman;15/03/2025;Engenharia de Inteligência Artificial Avançada;Tecnologia;;
276;887;17/02/2020;1680;Ortiz LLC;29/08/2022;Bacharelado em História Contemporânea Aplicada;Humanas;;
419;672;31/03/2025;1123;Stewart and Sons;07/07/2021;Gestão em Nuvem Moderna;Tecnologia;;
36;856;19/09/2023;2404;Sanchez, Phillips and Gomez;24/03/2021;MBA em Projetos Aplicada;Negócios;;
18;958;09/12/2023;2599;Graham and Sons;06/03/2024;Gestão de Comércio Exterior Integrada;Negócios;84; Centro de Estudos de Astronomia Inovação 
18;958;09/12/2023;2599;Graham and Sons;06/03/2024;Gestão de Comércio Exterior Integrada;Negócios;148; Instituto Superior de Gestão e Negócios Progresso 
496;421;22/05/2024;1761;Davis, Patterson and Tate;27/11/2023;Tecnologia em Enfermagem Estratégica;Saúde;;
98;652;08/12/2024;686;Morrison, Duran and Smith;07/07/2024;Design de Interiores Avançada;Artes e Design;;
176;899;28/01/2023;2288;Terry Ltd;22/09/2024;Bacharelado em Relações Internacionais Sustentável;Humanas;;
4;195;20/12/2021;1009;Flores, Compton and Jones;02/12/2021;Comunicação de Interiores Avançada;Artes e Design;194; Faculdade de Ciências Humanas Integração 
64;650;30/12/2022;2308;Riley and Sons;11/01/2024;Bacharelado em Direito Civil Moderna;Humanas;;
27;994;11/01/2021;781;Rivera Ltd;27/07/2024;Desenvolvimento de Cibersegurança Digital;Tecnologia;;
260;853;14/09/2023;2412;Nichols, Atkins and Perez;02/10/2022;Sistemas de Sistemas Embarcados Digital;Tecnologia;;
345;656;31/12/2021;3364;Ryan-Hartman;15/03/2025;Bacharelado em Biomedicina Integrada;Saúde;;
359;785;20/12/2024;4918;Hunt PLC;06/05/2021;Desenvolvimento de Redes Moderna;Tecnologia;;
256;793;17/08/2024;2727;Warren Ltd;05/03/2025;Logística de Empresas Integrada;Negócios;;
460;451;15/11/2024;4102;Hunter-Wade;16/08/2023;Logística de Agronegócio Digital;Negócios;71; Instituto Superior de Ciências Humanas Tradição 
110;218;20/10/2023;3827;Chan, Hill and Garcia;31/12/2023;Engenharia de Software Integrada;Tecnologia;;
185;86;17/04/2024;1731;Williams Ltd;19/02/2024;Comunicação de Fotografia Aplicada;Artes e Design;15; Faculdade de Astronomia Tradição 
185;86;17/04/2024;1731;Williams Ltd;19/02/2024;Comunicação de Fotografia Aplicada;Artes e Design;96; Faculdade de Gastronomia do Amanhã 
185;86;17/04/2024;1731;Williams Ltd;19/02/2024;Comunicação de Fotografia Aplicada;Artes e Design;180; Escola Superior de Psicologia Aplicada Saber Vivo 
392;497;23/10/2021;4642;Douglas, Brown and Hoffman;03/09/2023;Design de Gráfico Sustentável;Artes e Design;132; Faculdade de Comunicação e Marketing Progresso 
392;497;23/10/2021;4642;Douglas, Brown and Hoffman;03/09/2023;Design de Gráfico Sustentável;Artes e Design;156; Faculdade de Comunicação e Marketing Luz do Conhecimento 
235;889;15/02/2023;1379;Turner Ltd;11/04/2023;Administração de Empresas Moderna;Negócios;;
153;920;19/11/2022;672;Hale, Sullivan and Willis;24/11/2022;Tecnologia em Fisioterapia Sustentável;Saúde;17; Faculdade de Artes e Design Excelência 
211;963;03/04/2020;3289;Glass, Graves and Ewing;25/02/2022;Bacharelado em Saúde Pública Sustentável;Saúde;22; Centro de Estudos de Música Fronteiras 
202;613;24/08/2022;3330;Swanson-Robbins;08/05/2022;Logística de Projetos e Inovação;Negócios;;
149;88;20/11/2023;3119;Garrett Inc;14/11/2023;Bacharelado em Biomedicina Estratégica;Saúde;;
51;611;28/10/2024;2459;Hahn-Green;01/02/2025;Análise de Inteligência Artificial Aplicada;Tecnologia;;
161;401;21/07/2025;906;Lang LLC;08/09/2022;Especialização em Gerontologia Avançada;Saúde;78; Escola Superior de Ciências Humanas União 
310;517;10/06/2020;3348;Larsen-Davis;30/04/2025;Bacharelado em Enfermagem e Inovação;Saúde;;
220;743;13/06/2021;2401;Payne Ltd;18/07/2023;Gestão em TI e Inovação;Tecnologia;68; Escola Superior de Tecnologia da Informação do Amanhã 
101;84;08/03/2022;1774;Kelly-Jackson;23/11/2022;Tecnologia em Nutrição Integrada;Saúde;;
496;718;18/04/2022;4680;Davis, Patterson and Tate;27/11/2023;Engenharia de Nuvem Moderna;Tecnologia;;
495;132;06/03/2020;1654;Parker, Morgan and Brown;06/08/2024;Desenvolvimento de Sistemas Embarcados e Inovação;Tecnologia;;
114;498;24/09/2021;2512;Tucker PLC;20/11/2024;Bacharelado em Psicologia Hospitalar Moderna;Saúde;190; Instituto Superior de Educação Física União 
323;977;15/12/2025;2889;Cox-Park;06/02/2023;Bacharelado em História Contemporânea Sustentável;Humanas;;
124;40;11/08/2025;1922;Scott LLC;26/04/2023;Tecnologia em Psicologia Hospitalar Sustentável;Saúde;21; Faculdade de Música Saber Vivo 
124;181;17/10/2025;618;Scott LLC;26/04/2023;Comunicação de Gráfico Digital;Artes e Design;21; Faculdade de Música Saber Vivo 
150;67;31/10/2024;2569;Guzman and Sons;26/07/2023;Bacharelado em Gerontologia Estratégica;Saúde;;
500;931;04/01/2024;3324;Garza, Donaldson and Henderson;22/03/2024;Produção de Interiores e Inovação;Artes e Design;;
272;151;28/12/2024;3951;Green, Allison and Williams;20/05/2021;Ciências de Filosofia Avançada;Humanas;;
350;440;20/03/2024;749;Holland LLC;18/02/2024;Gestão de Services de Radiologia Sustentável;Saúde;103; Escola Superior de Biociências Saber Vivo 
350;440;20/03/2024;749;Holland LLC;18/02/2024;Gestão de Services de Radiologia Sustentável;Saúde;177; Escola Superior de Direito e Relações Internacionais Tradição 
144;842;11/09/2025;2475;Stout-Allen;22/10/2021;Produção de Multimídia Digital;Artes e Design;;
90;984;02/04/2025;618;Brooks-Ryan;12/08/2025;Análise de Inteligência Artificial;Tecnologia;;
106;592;12/10/2024;4003;Holt-Howell;29/05/2024;Comunicação de Multimídia;Artes e Design;4; Centro de Estudos de Comunicação e Marketing Tradição 
85;859;19/09/2021;2732;Rodriguez-Graham;09/06/2023;MBA em Finanças Avançada;Negócios;;
96;651;12/03/2023;1594;Perry and Sons;08/03/2022;Bacharelado em Filosofia Digital;Humanas;;
303;130;19/08/2021;3800;Smith Group;15/01/2024;Gestão de Comércio Exterior Moderna;Negócios;32; Escola Superior de Psicologia Aplicada Tradição 
303;130;19/08/2021;3800;Smith Group;15/01/2024;Gestão de Comércio Exterior Moderna;Negócios;56; Instituto Superior de Gastronomia Meta 
303;130;19/08/2021;3800;Smith Group;15/01/2024;Gestão de Comércio Exterior Moderna;Negócios;143; Faculdade de Música Pioneiros 
456;798;24/04/2024;3139;Miller PLC;10/07/2023;Design de Multimídia Integrada;Artes e Design;168; Escola Superior de Artes e Design Pioneiros 
45;424;09/04/2023;379;Ellis-Williams;09/05/2023;Consultoria em Marketing Digital Aplicada;Negócios;38; Centro de Estudos de Logística Horizonte 
32;935;06/08/2021;785;Watson, Schmitt and Eaton;09/10/2021;Bacharelado em Gerontologia e Inovação;Saúde;;
385;901;24/01/2022;588;Roach, Haynes and Gregory;17/03/2025;Consultoria em Inovação;Negócios;;
479;409;22/03/2022;1306;Stewart, Johnson and Ayala;25/04/2021;Administração de Finanças Avançada;Negócios;;
56;747;16/12/2022;2951;Reed, Lewis and Franklin;07/01/2022;Comunicação de Moda Avançada;Artes e Design;73; Centro de Estudos de Tecnologia da Informação do Amanhã 
56;747;16/12/2022;2951;Reed, Lewis and Franklin;07/01/2022;Comunicação de Moda Avançada;Artes e Design;147; Centro de Estudos de Ciências Médicas Luz do Conhecimento 
36;342;24/07/2022;4122;Sanchez, Phillips and Gomez;24/03/2021;Design de Interiores Estratégica;Artes e Design;;
222;319;28/05/2024;2966;Stafford-Rodgers;29/07/2021;Licenciatura em Pedagogia;Humanas;;
148;789;14/08/2025;4478;Delacruz, Snyder and Hansen;16/11/2021;Licenciatura em Sociologia Avançada;Humanas;151; Centro de Estudos de Tecnologia da Informação Aliança 
311;644;23/04/2024;1270;Beasley, Gilmore and Cole;04/01/2023;Tecnologia em Psicologia Hospitalar e Inovação;Saúde;58; Instituto Superior de Gastronomia Vanguarda 
19;761;12/01/2021;2045;Stevens, Schneider and Velasquez;28/10/2021;Sistemas de Jogos Digitais Aplicada;Tecnologia;;
376;313;25/08/2022;494;Kelly, Murphy and Jones;27/01/2026;Licenciatura em Filosofia Moderna;Humanas;;
138;687;12/11/2020;3549;Sanchez-Chen;17/07/2022;MBA em Comércio Exterior Sustentável;Negócios;;
451;372;07/07/2021;1770;Joyce-Hogan;04/09/2021;Gestão de Services de Fisioterapia Sustentável;Saúde;;
177;647;06/02/2022;317;Wright-Freeman;12/08/2022;Bacharelado em Letras;Humanas;;
349;984;13/05/2020;4396;Wolf-Jenkins;17/09/2021;Análise de Inteligência Artificial;Tecnologia;47; Escola Superior de Logística Tradição 
489;671;28/03/2024;3721;Murray, Long and Baker;24/03/2022;Gestão de Projetos e Inovação;Negócios;26; Faculdade de Logística Aliança 
489;671;28/03/2024;3721;Murray, Long and Baker;24/03/2022;Gestão de Projetos e Inovação;Negócios;120; Instituto Superior de Ciências Médicas Tradição 
489;671;28/03/2024;3721;Murray, Long and Baker;24/03/2022;Gestão de Projetos e Inovação;Negócios;163; Escola Superior de Comunicação e Marketing Progresso 
140;562;16/09/2025;2044;Crawford and Sons;01/04/2023;Gestão em Sistemas Embarcados e Inovação;Tecnologia;;
468;324;12/07/2025;4089;Jackson-Meyer;24/05/2024;Ciências de Sociologia Avançada;Humanas;;
320;714;12/03/2025;672;Gibson, Daniels and Cruz;05/09/2023;Logística de Projetos Aplicada;Negócios;;
125;252;18/08/2021;4453;Hansen Ltd;18/12/2024;Administração de Recursos Humanos Sustentável;Negócios;;
291;766;14/02/2023;2567;Caldwell PLC;06/04/2021;Bacharelado em Saúde Pública Integrada;Saúde;;
133;882;12/01/2025;3723;Stewart Ltd;11/12/2021;Bacharelado em Letras Moderna;Humanas;;
170;632;12/05/2025;436;Garcia Ltd;17/02/2024;Ciências de Letras Avançada;Humanas;44; Instituto Superior de Logística Horizonte 
283;664;20/09/2022;2752;Vega, Thomas and Norris;14/11/2023;Design de Animação Sustentável;Artes e Design;;
118;92;01/02/2024;4182;Baldwin-Gamble;22/08/2022;Sistemas de Cibersegurança Sustentável;Tecnologia;;
336;763;07/05/2020;520;Roberson-Leonard;09/01/2023;Administração de Finanças Aplicada;Negócios;16; Centro de Estudos de Agronegócio Fronteiras 
336;763;07/05/2020;520;Roberson-Leonard;09/01/2023;Administração de Finanças Aplicada;Negócios;133; Faculdade de Tecnologia da Informação União 
336;763;07/05/2020;520;Roberson-Leonard;09/01/2023;Administração de Finanças Aplicada;Negócios;199; Instituto Superior de Ciências Humanas Excelência 
372;837;06/10/2022;944;Schwartz-Thomas;02/05/2022;Comunicação de Publicidade Digital;Artes e Design;;
222;665;25/10/2021;2676;Stafford-Rodgers;29/07/2021;Especialização em Saúde Pública e Inovação;Saúde;;
456;621;09/02/2020;3362;Miller PLC;10/07/2023;Gestão em Inteligência Artificial;Tecnologia;168; Escola Superior de Artes e Design Pioneiros 
395;172;26/01/2025;1241;Flores, Wright and Franklin;09/07/2024;Artes em Animação e Inovação;Artes e Design;34; Centro de Estudos de Gestão e Negócios Inovação 
353;69;23/08/2025;602;Dorsey, Garner and Huffman;05/10/2021;Ciências de Sociologia Digital;Humanas;;
218;445;20/06/2021;3404;Wong-White;05/04/2021;Especialização em Nutrição Digital;Saúde;;
328;157;16/05/2023;2475;Mcconnell, Carter and Valdez;31/12/2022;MBA em Comércio Exterior Aplicada;Negócios;;
173;941;20/08/2023;4392;Petersen Ltd;15/04/2022;Bacharelado em Psicologia Hospitalar e Inovação;Saúde;;
85;537;27/12/2025;4642;Rodriguez-Graham;09/06/2023;Gestão de Empresas Aplicada;Negócios;;
85;462;26/09/2024;2045;Rodriguez-Graham;09/06/2023;Gestão de Services de Enfermagem Digital;Saúde;;
155;536;10/08/2020;3668;Garcia LLC;19/06/2021;Logística de Inovação Estratégica;Negócios;109; Escola Superior de Psicologia Aplicada Integração 
78;271;10/09/2022;2308;Curry, Hopkins and Richardson;19/08/2025;Design de Gráfico Integrada;Artes e Design;;
93;679;19/05/2021;392;White Inc;14/04/2022;Desenvolvimento de Blockchain Estratégica;Tecnologia;;
264;121;21/05/2022;3735;Nguyen, Mcintosh and Carter;20/05/2023;Consultoria em Marketing Digital Digital;Negócios;;
499;927;01/11/2025;3931;Harris, Mullen and Brown;30/11/2022;Produção de Gráfico Integrada;Artes e Design;;
168;612;27/08/2024;4667;Faulkner-Gomez;23/12/2025;Desenvolvimento de Jogos Digitais Digital;Tecnologia;;
58;780;12/01/2024;851;Cortez, Bartlett and Duncan;01/04/2021;Administração de Finanças;Negócios;184; Instituto Superior de Comunicação e Marketing Vanguarda 
175;992;14/10/2023;4551;Miller Inc;29/06/2024;Logística de Comércio Exterior;Negócios;149; Instituto Superior de Psicologia Aplicada do Amanhã 
68;515;10/02/2026;4153;Yang and Sons;01/09/2022;Licenciatura em Letras Estratégica;Humanas;;
490;660;17/06/2020;711;Parker Group;22/04/2023;Bacharelado em Pedagogia Avançada;Humanas;175; Faculdade de Psicologia Aplicada Pioneiros 
109;900;13/09/2022;4294;Wang-Joseph;14/01/2025;Engenharia de Redes Aplicada;Tecnologia;;
139;42;08/10/2024;4242;Henry Inc;25/10/2021;Gestão em Nuvem Avançada;Tecnologia;;
334;346;25/07/2024;3124;Moore-Parker;17/10/2023;Engenharia de Cibersegurança;Tecnologia;114; Instituto Superior de Logística Excelência 
259;854;26/06/2022;4602;Santos-Harding;08/12/2022;Gestão de Services de Radiologia Integrada;Saúde;80; Escola Superior de Astronomia Inovação 
259;854;26/06/2022;4602;Santos-Harding;08/12/2022;Gestão de Services de Radiologia Integrada;Saúde;92; Escola Superior de Tecnologia da Informação Integração 
79;206;19/05/2021;2444;Armstrong, David and Johnson;02/10/2023;Sistemas de Jogos Digitais Sustentável;Tecnologia;;
447;931;31/01/2020;3073;Grimes-White;23/09/2024;Produção de Interiores e Inovação;Artes e Design;53; Centro de Estudos de Tecnologia da Informação Meta 
223;572;13/02/2026;312;Santana-Rich;22/04/2023;Design de Animação Estratégica;Artes e Design;;
271;430;27/01/2022;2325;Hall-Medina;09/05/2022;Comunicação de Fotografia Integrada;Artes e Design;;
343;51;10/09/2020;548;Dunn Group;14/02/2025;Artes em Interiores Aplicada;Artes e Design;;
334;369;02/08/2022;4140;Moore-Parker;17/10/2023;Bacharelado em Saúde Pública;Saúde;114; Instituto Superior de Logística Excelência 
390;634;04/06/2022;1990;Larsen Inc;23/10/2021;Sistemas de Nuvem Integrada;Tecnologia;;
215;757;09/11/2025;1207;Mccoy Inc;03/03/2023;Produção de Interiores Aplicada;Artes e Design;;
123;467;26/12/2022;4775;Wallace-Williams;19/06/2023;Produção de Fotografia e Inovação;Artes e Design;;
423;330;08/10/2020;272;Rangel LLC;26/03/2024;Administração de Comércio Exterior Estratégica;Negócios;;
249;945;14/10/2023;3778;Mcneil and Sons;31/10/2025;Tecnologia em Radiologia Estratégica;Saúde;135; Instituto Superior de Engenharia e Arquitetura Pioneiros 
249;945;14/10/2023;3778;Mcneil and Sons;31/10/2025;Tecnologia em Radiologia Estratégica;Saúde;173; Escola Superior de Ciências Humanas Pioneiros 
248;674;09/08/2021;1435;Hines and Sons;04/10/2025;Consultoria em Empresas Integrada;Negócios;;
342;611;18/06/2023;988;Williams Group;13/03/2025;Análise de Inteligência Artificial Aplicada;Tecnologia;;
360;326;06/04/2025;1484;Stewart, Murray and Lee;19/02/2024;Consultoria em Empresas Avançada;Negócios;;
438;131;10/02/2024;3439;Graham Group;07/05/2025;Engenharia de Redes Integrada;Tecnologia;63; Instituto Superior de Gastronomia Saber Vivo 
43;542;29/07/2023;440;Wagner LLC;05/07/2025;Design de Audiovisual Estratégica;Artes e Design;121; Escola Superior de Engenharia e Arquitetura Progresso 
252;53;20/12/2021;2404;Mccullough, Lopez and Jones;31/12/2025;Análise de Cibersegurança e Inovação;Tecnologia;191; Faculdade de Gestão e Negócios União 
284;838;30/09/2024;1905;Farrell PLC;18/07/2023;Desenvolvimento de Cibersegurança Moderna;Tecnologia;;
367;985;28/12/2020;2799;Chandler PLC;04/11/2025;Design de Multimídia Digital;Artes e Design;101; Faculdade de Gastronomia Progresso 
21;703;29/11/2022;847;Smith, Wallace and Long;18/04/2021;Tecnologia em Biomedicina Sustentável;Saúde;72; Faculdade de Educação Física do Amanhã 
488;809;18/07/2020;1169;Burton-Griffin;18/07/2024;Licenciatura em Sociologia Integrada;Humanas;122; Escola Superior de Astronomia Progresso 
260;714;22/08/2021;1958;Nichols, Atkins and Perez;02/10/2022;Logística de Projetos Aplicada;Negócios;;
456;745;23/09/2022;4114;Miller PLC;10/07/2023;Gestão de Agronegócio Moderna;Negócios;168; Escola Superior de Artes e Design Pioneiros 
460;264;20/04/2022;1646;Hunter-Wade;16/08/2023;Gestão em Blockchain Aplicada;Tecnologia;71; Instituto Superior de Ciências Humanas Tradição 
142;31;15/09/2023;3784;Williams, Davis and Grant;18/09/2021;Comunicação de Multimídia Aplicada;Artes e Design;;
129;459;11/10/2024;531;Hernandez, Jones and Smith;25/07/2023;Estudos de Direito Civil Digital;Humanas;124; Escola Superior de Gastronomia Horizonte 
73;928;02/06/2023;1664;Hansen, Gallegos and Ortiz;01/09/2025;Bacharelado em Relações Internacionais;Humanas;;
272;23;31/08/2020;4001;Green, Allison and Williams;20/05/2021;Bacharelado em Gerontologia Integrada;Saúde;;
70;541;15/07/2025;256;Stevens Inc;23/01/2023;Consultoria em Agronegócio Aplicada;Negócios;189; Faculdade de Comunicação e Marketing Fronteiras 
70;947;26/04/2025;2904;Stevens Inc;23/01/2023;Gestão em Nuvem Integrada;Tecnologia;189; Faculdade de Comunicação e Marketing Fronteiras 
454;768;04/03/2020;4475;Alvarez-Phillips;01/09/2022;Bacharelado em Pedagogia Aplicada;Humanas;;
203;979;01/06/2022;3809;Francis-Strong;02/09/2022;Artes em Fotografia Integrada;Artes e Design;;
92;9;21/07/2020;3401;Gonzalez LLC;27/09/2024;Estudos de Filosofia Aplicada;Humanas;28; Centro de Estudos de Logística Luz do Conhecimento 
380;790;16/08/2020;748;Mckenzie PLC;09/05/2025;Artes em Gráfico;Artes e Design;;
98;642;11/04/2020;1805;Morrison, Duran and Smith;07/07/2024;Design de Audiovisual Digital;Artes e Design;;
267;412;12/11/2022;654;Rodriguez and Sons;13/11/2025;Ciências de Relações Internacionais Estratégica;Humanas;123; Centro de Estudos de Agronegócio Integração 
205;973;23/08/2022;3567;Smith-Morris;10/01/2025;Bacharelado em Pedagogia e Inovação;Humanas;115; Escola Superior de Tecnologia da Informação Horizonte 
384;597;23/10/2022;3868;Willis, Pham and Ponce;11/06/2021;Produção de Interiores Estratégica;Artes e Design;;
193;113;28/05/2021;1748;Brooks-Rice;09/06/2024;Licenciatura em Filosofia;Humanas;;
40;935;05/03/2023;437;Nixon Inc;23/11/2023;Bacharelado em Gerontologia e Inovação;Saúde;;
322;106;22/12/2022;1334;Scott, Woods and Brown;21/05/2025;Estudos de Direito Civil Aplicada;Humanas;83; Centro de Estudos de Biociências Vanguarda 
441;63;03/01/2020;3660;Davis-Walker;14/12/2022;Ciências de Pedagogia Sustentável;Humanas;;
292;116;13/05/2022;1034;Powell, David and Taylor;20/01/2022;Gestão em Jogos Digitais Aplicada;Tecnologia;99; Centro de Estudos de Engenharia e Arquitetura Luz do Conhecimento 
47;570;17/12/2024;3938;Peters Group;16/12/2021;Tecnologia em Nutrição Aplicada;Saúde;128; Escola Superior de Gastronomia Vanguarda 
207;723;19/04/2024;1745;Ortega, Hernandez and Davis;17/06/2022;Bacharelado em Direito Civil Digital;Humanas;106; Centro de Estudos de Tecnologia da Informação Fronteiras 
207;723;19/04/2024;1745;Ortega, Hernandez and Davis;17/06/2022;Bacharelado em Direito Civil Digital;Humanas;183; Centro de Estudos de Direito e Relações Internacionais Excelência 
220;287;12/03/2022;4561;Payne Ltd;18/07/2023;Consultoria em Empresas Estratégica;Negócios;68; Escola Superior de Tecnologia da Informação do Amanhã 
163;585;19/07/2024;2731;Miller-Jackson;11/05/2024;Análise de Sistemas Embarcados Moderna;Tecnologia;;
261;385;22/07/2024;2399;Nichols, Hendricks and Morton;10/01/2025;Logística de Finanças Avançada;Negócios;;
30;689;26/12/2025;1577;Davis PLC;05/06/2024;Produção de Gráfico Avançada;Artes e Design;;
295;85;11/02/2020;4403;Bailey-Garcia;31/12/2023;Desenvolvimento de Redes Digital;Tecnologia;;
336;249;06/09/2021;3501;Roberson-Leonard;09/01/2023;Design de Audiovisual Avançada;Artes e Design;16; Centro de Estudos de Agronegócio Fronteiras 
336;249;06/09/2021;3501;Roberson-Leonard;09/01/2023;Design de Audiovisual Avançada;Artes e Design;133; Faculdade de Tecnologia da Informação União 
336;249;06/09/2021;3501;Roberson-Leonard;09/01/2023;Design de Audiovisual Avançada;Artes e Design;199; Instituto Superior de Ciências Humanas Excelência 
488;488;03/04/2023;290;Burton-Griffin;18/07/2024;Artes em Animação Sustentável;Artes e Design;122; Escola Superior de Astronomia Progresso 
98;866;08/10/2021;4812;Morrison, Duran and Smith;07/07/2024;Design de Publicidade;Artes e Design;;
464;297;09/04/2021;223;Hoover, Hines and Nguyen;22/02/2024;Gestão de Services de Nutrição Moderna;Saúde;;
481;460;14/12/2022;4185;Ross-Lewis;28/03/2023;Engenharia de Dados Sustentável;Tecnologia;;
500;398;02/01/2024;540;Garza, Donaldson and Henderson;22/03/2024;Sistemas de Nuvem Moderna;Tecnologia;;
57;160;23/06/2022;515;Harris and Sons;03/11/2021;Bacharelado em Radiologia Sustentável;Saúde;94; Escola Superior de Música Progresso 
57;160;23/06/2022;515;Harris and Sons;03/11/2021;Bacharelado em Radiologia Sustentável;Saúde;145; Escola Superior de Agronegócio Horizonte 
356;571;17/01/2020;554;Johnson, Fields and Gamble;16/03/2024;Gestão de Services de Radiologia Digital;Saúde;31; Faculdade de Psicologia Aplicada Vanguarda 
189;222;26/04/2021;4691;Joseph-Nelson;20/02/2025;Logística de Agronegócio;Negócios;11; Instituto Superior de Direito e Relações Internacionais Fronteiras 
189;222;26/04/2021;4691;Joseph-Nelson;20/02/2025;Logística de Agronegócio;Negócios;18; Faculdade de Gastronomia Vanguarda 
194;663;21/01/2023;4693;Jimenez and Sons;27/01/2026;Logística de Recursos Humanos Integrada;Negócios;;
134;32;29/03/2024;2724;Simon, Zamora and Lee;13/03/2021;Ciências de Pedagogia Avançada;Humanas;;
368;618;27/09/2020;3932;Martinez-Lambert;02/07/2022;Design de Gráfico Moderna;Artes e Design;;
461;460;03/10/2024;1258;Martin Inc;10/02/2026;Engenharia de Dados Sustentável;Tecnologia;;
395;489;10/12/2020;3741;Flores, Wright and Franklin;09/07/2024;Design de Gráfico Aplicada;Artes e Design;34; Centro de Estudos de Gestão e Negócios Inovação 
466;960;29/12/2021;2502;Moreno-Scott;26/05/2022;Consultoria em Projetos Integrada;Negócios;;
253;921;18/08/2025;4448;Brown and Sons;30/12/2024;Especialização em Biomedicina Digital;Saúde;169; Centro de Estudos de Psicologia Aplicada Tradição 
6;232;13/01/2026;3133;Carter Inc;01/07/2025;Gestão de Services de Biomedicina Digital;Saúde;;
454;620;03/01/2024;4749;Alvarez-Phillips;01/09/2022;Produção de Fotografia Aplicada;Artes e Design;;
405;845;14/01/2022;3950;Bishop-Deleon;07/06/2025;Bacharelado em Gerontologia Sustentável;Saúde;;
354;109;28/11/2021;4038;Fitzpatrick, Cervantes and Watkins;17/09/2024;Licenciatura em Filosofia Aplicada;Humanas;;
294;58;15/05/2023;4017;Morris, Johnston and Pratt;07/11/2021;Engenharia de Blockchain Estratégica;Tecnologia;;
104;887;24/11/2024;1303;Jones-Nelson;20/10/2023;Bacharelado em História Contemporânea Aplicada;Humanas;;
